symbol,yesterday_volume,volume_3_days,volume_5_days,volume_15_days,volume_30_days
MEKA,26310.0,36317.333333333336,40482.2,64632.53333333333,61504.63333333333
FTVIW,900.0,9666.666666666666,13142.6,12526.333333333334,16189.933333333332
UNAM,5314.0,5606.333333333333,6905.8,5809.4,10807.7
EFM.CL,10821.0,5496.333333333333,5885.8,3017.866666666667,4641.35
FCAX.U,6010.0,7180.666666666667,4908.4,45086.933333333334,29286.9
AFCG,86243.0,87317.0,102875.6,117844.66666666667,125934.93333333333
TWST,988243.0,850898.6666666666,756387.0,768223.9333333333,565560.5666666667
STSA,25136.0,28220.666666666668,31048.2,43924.666666666664,60624.4
USB-M,87256.0,89347.66666666667,198302.8,106527.4,92312.4
GAIN,127334.0,120059.0,116728.6,122059.73333333334,118263.16666666667
DFSD,35435.0,1454596.6666666667,1807205.0,693324.1428571428,693324.1428571428
PTBD,489181.0,430551.3333333333,470459.2,341152.26666666666,294138.73333333334
ABEQ,5894.0,4925.333333333333,4454.4,6830.933333333333,4817.9
WLT,0.0,1420248.0,1601489.2,2877091.066666667,2167204.3666666667
BHR-B,3201.0,2815.0,3701.0,4383.0,6449.4
HNRG,114766.0,116554.33333333333,171495.0,289848.0,362276.8
MPAC,76181.0,34207.333333333336,54335.0,73019.13333333333,242927.66666666666
FISH,49636.0,52080.333333333336,72672.0,101083.0,70421.4
RVACU,3025.0,2674.6666666666665,3118.2,10433.666666666666,49919.4
UVE,164744.0,123315.33333333333,144869.6,122214.13333333333,124467.53333333334
AGIO,829527.0,854957.3333333334,803766.0,624331.7333333333,487323.13333333336
FNWD,2173.0,2470.0,3757.0,2214.5333333333333,2333.4666666666667
CCM,306.0,6232.666666666667,3918.2,5365.866666666667,3692.733333333333
MPLN,4031555.0,3985597.6666666665,4751184.0,5992695.0,5749749.433333334
SOR,6860.0,9548.0,10711.8,8149.933333333333,6801.9
SAR,33351.0,83373.66666666667,64779.6,44974.0,40985.066666666666
OTRA,2300.0,9867.0,6234.0,2759.4,7532.7
ELAT,367494.0,247361.33333333334,154798.2,84439.8,70929.46666666666
ZNGA,20902567.0,26412524.333333332,25923614.0,24156882.733333334,25584516.433333334
ADIL,80467.0,147251.0,247276.8,284572.4666666667,285145.0333333333
PHD,45676.0,33764.333333333336,42679.4,44241.86666666667,41091.4
AON,881096.0,1262116.6666666667,2073823.8,1495409.0666666667,1452006.5333333334
IPVF+,1102.0,997.0,4409.8,11777.733333333334,11511.366666666667
PSA-H,11730.0,11588.666666666666,19262.2,16211.666666666666,19626.633333333335
JFIN,120583.0,153608.33333333334,117030.4,128047.86666666667,114704.23333333334
GLP-B,4737.0,2864.3333333333335,3332.2,4804.866666666667,5433.566666666667
DCTH,195854.0,976370.6666666666,609020.2,216217.06666666668,123335.5
NRACW,2070.0,4388.333333333333,4095.6,3589.733333333333,5812.666666666667
ET-D,20282.0,39471.0,42890.6,37266.8,33976.86666666667
VNO-J.CL,13216.0,13803.0,10243.4,9097.133333333333,16600.45
ICE,1889126.0,2380844.0,2806301.6,2221393.6,2308168.2333333334
NTES,4247465.0,5290673.666666667,4828522.2,3507787.2666666666,2839471.566666667
ISTB,914353.0,736105.3333333334,703306.4,631425.5333333333,576917.1666666666
EVBG,643424.0,664359.3333333334,652631.2,679678.2,548771.4
NSA,424154.0,412616.6666666667,569770.4,507752.6,470663.2
MTH,412480.0,361227.3333333333,345044.8,314954.26666666666,313069.06666666665
COIN,5366366.0,5754161.0,5741787.6,4550176.666666667,5637547.3
TLMD,461073.0,682974.3333333334,635374.6,557923.8666666667,621959.8666666667
EMX,190695.0,176722.33333333334,190457.6,145075.73333333334,144115.73333333334
BKU,800562.0,805334.0,777166.0,628371.1333333333,643422.2333333333
TXMD,14922709.0,8413220.0,10961982.0,7039034.8,5100590.866666666
XAIR,1967231.0,939630.6666666666,772870.8,734720.6666666666,632277.9333333333
VRNT,721586.0,804239.3333333334,781195.0,601289.4,524813.0
RXRAW,1236.0,13916.0,14075.2,20704.666666666668,14087.8
CTEST,239600.0,79933.33333333333,48060.0,1721005.6,953719.0714285715
KTF,78497.0,81895.66666666667,67748.8,54517.13333333333,60753.5
PRLD,310705.0,304507.3333333333,325200.2,289746.73333333334,249326.73333333334
MEI,160753.0,182356.66666666666,194664.4,182677.46666666667,169278.96666666667
LYV,2886544.0,3121722.6666666665,3107524.0,2680457.6,2665048.966666667
GRTX,883369.0,1018392.3333333334,1203541.2,1582411.8,4893599.266666667
INSW-A,4140.0,1800.6666666666667,1892.0,3383.733333333333,3222.233333333333
SLAC.U,7967.0,19740.0,18949.6,11424.266666666666,10178.866666666667
XL,2666882.0,2585841.0,2657699.4,4666021.933333334,3392667.6666666665
GJT,3201.0,2021.3333333333333,2252.8,1479.4666666666667,1220.1333333333334
AWR,163273.0,158218.66666666666,169479.2,160596.4,156285.1
CHAA.U,1168.0,2206.0,1443.6,7807.2,10390.766666666666
IIAC.U,40632.0,16395.0,10874.2,4332.4,15787.466666666667
NHI,427215.0,376057.6666666667,377721.6,276293.6,327360.86666666664
XOM,19210511.0,23480430.0,27218249.0,22628669.6,20768645.9
GRAB,25416004.0,30278114.666666668,30278114.666666668,30278114.666666668,30278114.666666668
ZIOP,1997127.0,2375966.0,2657497.8,2467224.933333333,2054945.6666666667
HEWG,240213.0,111671.0,93112.8,53001.73333333333,38820.433333333334
HTBX,288352.0,279689.6666666667,348959.4,284395.0,273459.23333333334
CSSE,130398.0,134457.0,165909.2,168886.53333333333,140226.16666666666
DCRCW,79801.0,153122.33333333334,158393.2,190342.6,210565.06666666668
IDIV,30130.0,35895.0,25849.4,22174.933333333334,33374.666666666664
DBL,30985.0,59975.0,50817.8,46909.666666666664,44945.433333333334
LDI,1339412.0,1189276.3333333333,1386815.2,1171538.5333333334,1268550.8333333333
QTM,336723.0,271769.3333333333,373316.6,764072.1333333333,567068.2
UWMC,3029093.0,3474804.3333333335,3558765.4,6093289.0,4001368.8333333335
STRNW,427857.0,249961.33333333334,208422.4,204815.13333333333,392537.36842105264
XLV,15230869.0,18291323.666666668,19316562.4,13029576.8,12466490.933333334
CURI,405664.0,602630.3333333334,682636.6,596732.4,591568.5
LHC+,23535.0,15750.333333333334,16165.4,21668.933333333334,23764.8
FMIVU,2876.0,5358.666666666667,7646.6,6090.6,7237.3
STFC,110820.0,87267.0,96729.0,85464.46666666666,75363.1
HES,2298272.0,2116051.0,2630049.6,2037398.4,1896003.8333333333
VLRS,472102.0,583461.0,725324.4,699162.3333333334,740525.7333333333
QSPT,12789.0,8390.333333333334,12128.2,12971.533333333333,25502.333333333332
FTCS,242395.0,302577.0,341440.8,275635.0,270626.0
BAR,174741.0,338091.0,367770.4,294145.8,267177.5333333333
VEGA,7645.0,5492.333333333333,9078.6,8755.066666666668,6024.466666666666
PAQC,57463.0,26229.333333333332,19604.8,43947.933333333334,31025.6
BOCNU,1553196.0,6308908.5,6308908.5,6308908.5,6308908.5
RRD,1125718.0,1094087.0,1599268.4,1352166.3333333333,2501177.7333333334
FSSI,78966.0,180750.66666666666,149357.0,70491.33333333333,43061.1
DFNV,10812.0,4908.333333333333,3720.2,3856.3333333333335,4455.833333333333
PLTM,48701.0,30317.0,43584.4,44002.26666666667,38747.4
SCVL,272448.0,391788.6666666667,354325.2,390992.6,299048.9666666667
DNOV,79769.0,122635.66666666667,119240.4,93434.66666666667,56087.76666666667
KMPA,510.0,2430.0,3563.4,27055.666666666668,24816.666666666668
MGY,2295893.0,1873320.6666666667,1974619.8,1633639.2,1735666.6666666667
NTNX,2275140.0,1928380.0,2195183.6,2321709.4,1824786.9666666666
LARK,6305.0,7977.0,6749.6,4721.2,4430.1
ISCF,17283.0,15142.666666666666,14349.0,13693.466666666667,13872.433333333332
LKCO,5652710.0,5202718.333333333,4385824.8,3634181.933333333,4878282.266666667
HGH,52140.0,101157.33333333333,87461.6,50877.333333333336,45249.433333333334
HBI,7302092.0,5188719.666666667,4952401.0,3811347.8,4071619.8666666667
APLE,3900617.0,3271403.0,3492603.2,2613225.2666666666,2360395.9
RMGCW,11765.0,12852.666666666666,20628.8,16581.533333333333,16858.933333333334
HUMAW,118870.0,84546.66666666667,71908.4,64855.53333333333,57375.86666666667
HROWL,12679.0,8129.666666666667,10743.6,8601.933333333332,9057.366666666667
LBTYA,1343959.0,1336380.3333333333,1978203.6,1237526.4666666666,1303740.9
GSQD+,1414.0,18325.333333333332,12718.8,31272.133333333335,20563.4
NETL,8153.0,13543.0,13303.8,12654.333333333334,11231.6
ASB,940070.0,1057138.3333333333,1211574.6,1094131.6,1221926.1333333333
IIAC,1380903.0,656213.6666666666,416265.4,234773.33333333334,277358.23333333334
FDMT,267179.0,202902.66666666666,197841.4,230513.73333333334,322933.2
IAIC,48853.0,628081.6666666666,448328.2,196929.6,104549.86666666667
C-J,45148.0,36359.666666666664,56849.0,56508.8,51911.4
JBK,204.0,273.6666666666667,314.6,516.4,497.96666666666664
EMES,683721.0,1936898.0,3403325.0,3839951.1333333333,4343474.033333333
AMR,275834.0,399430.6666666667,431310.0,335646.3333333333,326031.23333333334
OWL+,34621.0,39112.333333333336,35366.2,29906.6,31727.4
GGT,62066.0,55993.0,62564.2,53380.066666666666,51019.13333333333
NLY-A.CL,7265.0,28288.666666666668,20252.6,24109.333333333332,35413.28571428572
VSSYW,207.0,4044.6666666666665,3497.0,5953.4,4785.266666666666
SMED,163219.0,120071.0,111595.0,106384.86666666667,100850.7
FINMU,9950.0,3732.6666666666665,27346.4,13413.733333333334,14699.266666666666
IECS,465.0,691.3333333333334,1554.8,1997.8666666666666,1374.1666666666667
XKII,859.0,1034.3333333333333,706.6,2244.4666666666667,1442.7666666666667
NGM,298504.0,248693.66666666666,254195.8,233239.73333333334,240352.6
NEE-H.CL,336102.0,135045.0,90507.4,172323.86666666667,140488.65
HUIZ,272268.0,328812.0,282581.6,201287.0,169864.9
CPARW,5903.0,10405.333333333334,11188.8,7689.266666666666,8614.3
MXCT,689277.0,820133.3333333334,1148806.0,1037594.4666666667,806876.4333333333
INGR,317788.0,340654.0,400644.4,337416.4,390274.13333333336
RKLY,1749235.0,956325.6666666666,1163920.0,1024900.8666666667,831819.9
ADRA,227.0,367.3333333333333,1604.0,3978.8,19006.1
PETZC,14800.0,10441.0,7604.6,4106.909090909091,4106.909090909091
CNX,3063773.0,2981703.6666666665,3338318.0,2851725.4,3005864.566666667
FMAG,17475.0,25241.666666666668,45659.8,39673.066666666666,32435.2
AMG,312096.0,296157.0,389241.6,228736.53333333333,220056.4
AZAA,185.0,114.0,109.8,180.06666666666666,159.46666666666667
IPG,2863264.0,3477754.3333333335,5065181.2,3612532.533333333,3257696.2666666666
TRTN,436038.0,356684.0,418450.0,368619.0,437988.1666666667
WPM,1629251.0,2341263.6666666665,2278286.0,2056583.7333333334,2015378.6
EVLO,119878.0,190285.66666666666,186989.6,174230.73333333334,259615.3
BXE,67456.0,49201.0,44053.2,173855.53333333333,130246.93333333333
CDRO,53926.0,60854.0,65966.5,65966.5,65966.5
FAM,25696.0,30450.0,32025.8,40498.333333333336,37000.76666666667
WOOF,3462238.0,2727246.3333333335,2669334.0,2922429.466666667,2289384.9
AVT,976120.0,972370.3333333334,820561.8,634245.2,622345.7333333333
PKX,214107.0,241459.33333333334,278709.4,234944.0,230073.16666666666
EPSN,16553.0,31205.0,33024.4,24939.733333333334,22300.133333333335
EPR-G,6213.0,6310.666666666667,6672.4,7825.4,15583.033333333333
PRIF-D,1265.0,1339.3333333333333,1148.4,967.8666666666667,798.8
EBET,109042.0,95115.33333333333,113286.0,78873.4,92960.33333333333
RFI,44299.0,69443.33333333333,67017.8,52300.8,46024.2
CMDY,13485.0,16157.666666666666,41042.4,21180.066666666666,28995.833333333332
GATEU,5427.0,9015.0,11615.0,73483.66666666667,68137.76666666666
CFFE,170980.0,62650.333333333336,49522.4,71374.13333333333,133373.8
KBUY,1698.0,4327.0,2707.2,3884.4666666666667,3096.266666666667
JFU,116133.0,179476.66666666666,177198.8,204913.46666666667,205744.7
HTH,616582.0,442298.0,421573.8,409045.6666666667,349362.5333333333
SHLX,644011.0,898968.3333333334,1139230.0,1204672.0666666667,1328996.3666666667
AIC,4424.0,3570.0,3105.4,1754.0666666666666,1834.7
FBT,62953.0,49271.0,45872.0,51645.6,45596.7
BX,4793798.0,4149042.0,6274083.0,4047341.8,3674701.9
DK,871672.0,907862.0,1167930.4,1079887.4666666666,1051363.1333333333
DENN,710457.0,693209.6666666666,669869.6,638621.6666666666,818144.2666666667
ACKIW,62553.0,23980.0,22738.4,20381.066666666666,15661.2
XLNX,2582315.0,3410351.6666666665,3646908.0,2799551.4,2899376.1333333333
NOACU,1670.0,18404.666666666668,11567.0,5805.066666666667,4537.433333333333
NAVB,56387.0,66806.0,58599.4,60525.26666666667,72506.53333333334
JHCS,889.0,1518.3333333333333,2157.6,1204.2,1130.6333333333334
SNAXW,40975.0,57991.333333333336,136704.6,136503.06666666668,95966.9
SANBW,33200.0,122694.33333333333,101282.6,149785.6,151309.61111111112
HTBI,40175.0,52469.0,65773.4,60686.46666666667,53327.566666666666
ARTE,569.0,196576.66666666666,118069.4,118069.4,118069.4
PACX,36330.0,69095.66666666667,64074.6,67806.8,113391.63333333333
ETACW,69399.0,39974.0,68171.4,45634.6,41932.86666666667
ESG,14370.0,13727.0,10624.2,7266.4,6583.866666666667
SPYD,1516421.0,2121181.3333333335,2365365.6,1594705.8,1263197.5666666667
GECCM,13916.0,5620.0,4237.4,2646.266666666667,2800.0
WMK,74259.0,72989.66666666667,81146.2,65589.8,65276.73333333333
KLDO,219282.0,170400.66666666666,165159.0,156160.8,130683.33333333333
BBIO,585086.0,858754.6666666666,1190685.6,996472.6,775455.5333333333
GPACU,8520.0,18418.333333333332,23853.2,11590.733333333334,14551.666666666666
CIVI,2025199.0,1065342.3333333333,1010069.6,735595.0,605656.8
IPVI,1342.0,1737.6666666666667,123251.6,49953.066666666666,39054.933333333334
HCCCW,54781.0,51263.0,36028.8,29093.4,41513.23333333333
KGRN,19927.0,36155.333333333336,33085.0,33888.4,43703.36666666667
BDN-E.CL,5424.0,5419.0,7498.6,44493.53333333333,39041.23809523809
PYT,4850.0,1728.0,1215.0,1292.9333333333334,1734.5666666666666
BSMX,462668.0,404811.0,444206.4,350031.86666666664,267754.4666666667
EMSH,910.0,404.3333333333333,558.8,2502.0,1501.1666666666667
PNOV,17385.0,43287.666666666664,73517.2,81819.6,199006.63333333333
GVCIU,15671.0,6429.666666666667,8656.6,70103.33333333333,629408.8947368421
KURA,704177.0,691647.0,782837.4,1067700.4666666666,812092.9333333333
CEN,13400.0,13098.333333333334,16601.8,17633.266666666666,19628.166666666668
ATH-D,24282.0,28419.0,43398.0,51075.73333333333,45152.166666666664
CLR,1405808.0,2174775.6666666665,2472222.4,1857717.6666666667,1929940.0
FEUS,1.0,1.6666666666666667,1.8,602.0,441.9
AAV,64411.0,101945.0,96295.0,166078.13333333333,125538.9
NULC,3779.0,2297.3333333333335,3056.8,1603.6,1289.9333333333334
EXPE,3065248.0,2843401.6666666665,3054739.4,2747159.933333333,2952534.0
DTOCU,280185.0,93738.66666666667,56413.2,71159.13333333333,38333.333333333336
MTAL+,90091.0,39857.333333333336,39374.8,21306.4,19515.466666666667
FRC-E.CL,51355.0,24272.666666666668,17348.0,42365.6,24770.633333333335
AUID,192792.0,185876.66666666666,138941.8,110108.33333333333,97930.1
IBMO,24894.0,11051.333333333334,55971.4,24254.0,17293.433333333334
RHE,69881.0,38820.0,40416.4,38934.333333333336,57072.933333333334
FMHI,18662.0,26875.333333333332,35306.0,40126.46666666667,45824.166666666664
NUSA,5856.0,14848.666666666666,12233.6,6938.133333333333,6939.866666666667
AFSI-D,251085.0,332515.0,374175.2,214656.46666666667,117675.26666666666
RDW,1226313.0,1685161.6666666667,1416431.6,1473530.5333333334,2018503.4
QDPL,6546.0,3213.6666666666665,4779.2,6178.6,7586.333333333333
SIX,2220826.0,2250067.3333333335,2597883.4,2069036.6,1890702.3666666667
DJUL,16190.0,6930.333333333333,6427.4,5732.4,6931.966666666666
BIOTW,71932.0,36782.333333333336,27703.2,31580.533333333333,86343.23333333334
VREX,225694.0,485821.6666666667,494027.2,592593.1333333333,429603.4
CTBB,39446.0,34058.666666666664,56062.8,42322.13333333333,40874.2
LXP-C,5526.0,2402.3333333333335,1850.6,1187.5333333333333,1066.1666666666667
AQST,824298.0,925274.3333333334,799400.6,650299.9333333333,678912.7333333333
FRA,139728.0,144941.66666666666,156113.2,151003.8,155809.1
TRGP,1442499.0,1435946.3333333333,1504683.4,1300846.8,1294623.4333333333
PSCI,1639.0,2637.6666666666665,2593.8,3063.866666666667,2785.7
BUFR,172100.0,261690.33333333334,243086.6,281813.8,238471.1
DICE,360830.0,419034.0,309800.8,254789.13333333333,185306.03333333333
DWCR,2813.0,1209.0,855.2,895.4,973.6
ELMD,24166.0,36884.333333333336,31852.6,26210.4,23383.466666666667
WAB,1217803.0,986746.0,1107552.0,992973.2666666667,972062.5
ITIC,3000.0,3334.0,4137.4,5144.333333333333,4409.766666666666
STOR,1557844.0,1626032.0,1711951.6,1687379.6,1443083.1
SEE,866636.0,989595.0,1178703.2,886231.6,904319.9
XRTX,80620.0,87083.66666666667,89067.0,100838.4,2117785.7666666666
NVEI,205001.0,315179.6666666667,307398.8,223617.4,217081.7
JXN,5104531.0,2883775.0,2329184.0,1637207.6,1557439.0
IIVIP,7499.0,15984.0,9843.2,6882.133333333333,7973.9
CHIX,850835.0,305660.0,209608.0,89750.33333333333,66329.93333333333
FNDA,150803.0,179924.66666666666,202872.0,188846.2,178733.86666666667
PIPR,99708.0,127732.33333333333,110686.8,84604.46666666666,81520.03333333334
RPIBC,455.0,18268.333333333332,24664.4,32560.333333333332,32560.333333333332
KELYA,173849.0,149196.66666666666,200423.2,161802.26666666666,161644.36666666667
AEMD,317484.0,301031.3333333333,260216.8,227755.4,276955.63333333336
ORGNW,88112.0,63740.0,66543.0,68477.93333333333,95947.23333333334
XENE,758360.0,894112.0,845529.4,635677.4,597932.3
SLP,125587.0,162762.66666666666,176159.4,170380.06666666668,183114.46666666667
PHB,285220.0,293151.3333333333,357215.4,288560.86666666664,703551.5
DFAS,113975.0,119707.0,119662.8,98399.73333333334,94891.03333333334
SYF,5914499.0,5907891.666666667,7376280.8,5251600.733333333,5054124.333333333
IRNT,1840611.0,1631936.6666666667,1548484.0,1458917.1333333333,5589866.866666666
DAPR,242.0,22946.666666666668,15039.0,17435.4,15981.466666666667
ALLY-B.CL,17449.0,31541.666666666668,26884.6,36163.53333333333,62726.0
HLMN,953955.0,910591.6666666666,1238218.6,892314.2666666667,857192.8666666667
NVO,907500.0,820235.0,859774.0,756936.8,869253.1333333333
SWKS,1730769.0,2078410.3333333333,2248068.4,1960135.9333333333,1983407.6333333333
DSL,444820.0,501696.0,568560.8,513298.4,411341.7
COF,2928721.0,2910068.3333333335,3659046.0,3068180.0,3102449.2333333334
NPTN,1075912.0,1418589.3333333333,1328404.0,1144119.2,1735196.7
CFFN,562260.0,559421.6666666666,565355.8,546569.4666666667,488724.9666666667
OCEN,310.0,337.6666666666667,268.0,198.8,552.0666666666667
DSAQ,8302.0,55784.333333333336,37426.4,194594.8,194594.8
MARA,16472386.0,15502840.666666666,15945255.2,15913205.066666666,14523678.233333332
SNES,116522.0,268410.0,208903.2,174243.0,350047.5333333333
ISF.CL,21331.0,23807.666666666668,32668.8,103645.33333333333,100460.16666666667
GMS,430701.0,462915.6666666667,441331.2,288094.6666666667,265274.6
MANU,378491.0,426779.0,1049576.2,838409.2,582969.0333333333
BSCE,5387.0,3394.0,3438.4,4407.533333333334,4007.233333333333
MNA,169947.0,125808.33333333333,115352.6,93953.26666666666,94715.4
AMH,1453566.0,1682216.6666666667,1995420.4,1647390.4666666666,1733160.2
MFMS,8802.0,12280.666666666666,13794.2,11375.866666666667,12996.533333333333
EDAP,42368.0,49468.666666666664,57009.2,84485.73333333334,83089.73333333334
IBTJ,276.0,502.3333333333333,1005.2,2694.3333333333335,1939.5
OAK-A,5496.0,10214.333333333334,21465.4,24504.466666666667,27083.733333333334
DG,2316343.0,2960297.6666666665,3081303.2,2092829.0,1578943.6
MIDD,582730.0,471739.3333333333,447318.0,324566.6666666667,320882.36666666664
DLR-H.CL,160318.0,59031.0,44073.0,88797.33333333333,99032.61904761905
SPE,68380.0,37311.0,37421.8,47162.2,34202.5
FSRXU,680.0,688.3333333333334,5233.8,6535.2,6615.533333333334
SNCR,797429.0,700098.3333333334,613581.6,580149.3333333334,600612.3333333334
LEGR,32474.0,27283.333333333332,28184.8,26905.933333333334,24190.233333333334
PFS,223050.0,299010.0,281542.8,224882.6,206733.33333333334
VTRS,12643265.0,10988195.0,12675167.2,12173698.533333333,11028750.433333334
ELAN,4619121.0,3743058.3333333335,3811682.8,3619108.8,3667860.0
MBAC+,35840.0,21363.666666666668,26914.0,39413.0,52686.0
TRIN,33197.0,49491.0,47842.2,53099.666666666664,65885.86666666667
UCBI,505354.0,569870.6666666666,583626.2,495432.8,445741.9
BLDG,130.0,1342.3333333333333,1033.2,845.4666666666667,779.6333333333333
CDOR,182996.0,74884.33333333333,58817.8,34147.333333333336,34505.4
CBD,640373.0,672536.3333333334,787196.6,713793.3333333334,867937.5333333333
AKAM,1362775.0,1179714.0,1652819.4,1429902.8666666667,1484805.9333333333
FNDX,357351.0,353715.0,349099.4,331413.6,526718.7333333333
PTRA,2366102.0,2454058.6666666665,2898685.6,2344888.2666666666,2735270.433333333
VGII,510.0,67915.66666666667,146345.8,97393.06666666667,197598.23333333334
IOVA,2514122.0,2311217.0,2163004.8,2017650.2,2043826.0666666667
RBA,188622.0,327997.6666666667,412786.8,324257.26666666666,393055.43333333335
AMBO,30634.0,38782.0,48428.4,282319.26666666666,278211.3
UGE,380.0,870.3333333333334,1733.6,1434.2666666666667,1635.9
ARGUW,215495.0,161742.0,103066.0,152587.66666666666,162603.6875
SCHZ,689053.0,791132.6666666666,1132978.4,796123.4666666667,1025944.0666666667
GOAC+,163316.0,77032.33333333333,57529.2,78138.13333333333,75842.23333333334
GROMW,5151.0,6312.0,9390.0,26571.0,42983.23333333333
ATCX,179935.0,133801.33333333334,148635.6,114969.0,101594.2
HWEL,217.0,44360.333333333336,122681.4,85181.26666666666,49366.166666666664
FMBIP,5371.0,5034.0,4757.0,5339.133333333333,5656.066666666667
FISV,4516217.0,5118603.333333333,5468841.0,5582152.466666667,6158252.133333334
XFLT,102882.0,150207.66666666666,170347.6,245683.46666666667,268960.86666666664
VOX,160992.0,333350.3333333333,497344.6,498327.5333333333,305958.93333333335
ASTE,130569.0,114900.0,114144.8,91663.93333333333,128992.46666666666
DLO,1831717.0,1460028.3333333333,1686158.0,3115968.6666666665,2286485.2
OPFI,456217.0,328382.0,310193.6,497704.6666666667,525309.2666666667
PRPB+,24537.0,48397.666666666664,50119.8,32167.6,48090.4
CIFR,1144110.0,745660.3333333334,937597.8,776286.6,1153190.2
CEMI,1242331.0,1373991.0,1753384.6,2567996.466666667,1819804.0
VLDR,3172377.0,4516993.0,4759228.8,4372903.733333333,4865813.7
MNSBP,437.0,669.0,683.2,1548.9333333333334,6762.833333333333
DLR-F.CL,3248.0,5846.333333333333,4500.6,23119.933333333334,27515.95238095238
MUJ,15327.0,27980.666666666668,29310.8,28276.8,31428.833333333332
GOEX,6967.0,7889.0,7426.0,7962.733333333334,11974.433333333332
NTZ,22725.0,9679.666666666666,8713.8,7312.8,6344.3
CLW,74299.0,80275.66666666667,89602.2,96577.13333333333,111845.86666666667
JPST,2932453.0,3600196.6666666665,3725210.4,2792353.6,2627307.933333333
ICD,84094.0,113823.0,120673.6,150707.0,190567.3
XSD,144576.0,133882.66666666666,152568.0,120521.13333333333,120500.0
HSMV,147.0,338.0,596.4,843.6666666666666,773.9666666666667
GRIN,188015.0,209606.66666666666,246740.6,217140.6,187925.9
NVTA,3781346.0,3968167.6666666665,4042022.2,3727397.6,3456528.933333333
HNST,2300283.0,1884421.6666666667,1930095.2,2362209.2666666666,2344765.566666667
EDR,3029764.0,1965636.3333333333,1880758.0,2072372.4666666666,2051803.3
CIK,223955.0,246562.66666666666,258866.0,362530.6666666667,381958.3
MVO,48044.0,67014.0,70598.0,63558.666666666664,59428.46666666667
ACNB,9816.0,8294.333333333334,9262.0,10397.066666666668,9122.733333333334
XOMAP,100.0,3508.0,2341.2,1886.7333333333333,1382.0333333333333
PI,547423.0,391706.3333333333,375740.4,419041.4,441366.9666666667
FUTU,9527114.0,9574387.0,7593389.2,5084516.866666666,6455108.533333333
HZNP,2808268.0,2048517.6666666667,2178872.2,1728796.4,1943751.0666666667
MHO,464886.0,539286.6666666666,524851.8,406167.8,405493.1
CYAD,1243368.0,19096532.666666668,11462041.8,3831458.6,1930722.6666666667
GTT,626989.0,626989.0,626989.0,626989.0,626989.0
TRONU,674.0,651.6666666666666,1363.8,5238.8,25437.766666666666
TRTN-E,4553.0,4509.333333333333,8987.0,13938.733333333334,10920.533333333333
GAM,12494.0,36581.0,31511.0,22854.733333333334,25567.8
OFED,157.0,649.3333333333334,487.4,890.3333333333334,1053.2
FENC,139273.0,257478.66666666666,401954.2,387298.93333333335,229949.76666666666
KRMD,28361.0,112284.0,138233.0,131077.6,235348.13333333333
ARI,1269598.0,1161142.3333333333,1239080.8,1352103.3333333333,1113528.2
RCHGW,15220.0,16744.333333333332,15433.0,12268.4,13570.733333333334
CFXA,864.0,838.6666666666666,3384.6,22451.2,12487.133333333333
HELE,204146.0,135309.66666666666,168547.2,119922.93333333333,127485.3
FORM,269998.0,263423.3333333333,287241.0,299331.3333333333,313714.8333333333
OTLKW,9276.0,24367.666666666668,35600.6,28953.733333333334,21025.733333333334
LFST,2004056.0,1852314.3333333333,1924566.8,1382417.6,1210240.8
BAX,3046369.0,2761194.3333333335,2845328.6,2205758.6,2578891.6666666665
RENT,1416170.0,1146724.6666666667,1079968.4,878217.3333333334,1200502.2333333334
PSA-K,9637.0,15118.0,14292.0,23090.466666666667,19561.466666666667
ATR,615408.0,520668.6666666667,588366.8,354677.73333333334,317790.6666666667
ESM,4405.0,1735.0,26651.2,90386.66666666667,64809.666666666664
XPDIU,6846.0,7833.0,5523.8,6205.733333333334,11350.366666666667
KRBP,182871.0,110309.0,85049.4,80587.8,626794.2333333333
SVOL,60913.0,89154.66666666667,81608.6,70384.46666666666,56535.46666666667
SE,6117951.0,6793443.333333333,8901421.4,7004098.6,4865363.633333334
EA,2863915.0,3114203.0,3637936.8,3447698.933333333,2866324.1333333333
HERAU,1842.0,944.6666666666666,26192.2,34616.86666666667,27103.4
TGRW,9135.0,5427.0,4976.0,6225.866666666667,5623.533333333334
YCBD,308960.0,550774.0,1504465.6,3346752.6,1781389.8
RCUS,643787.0,583725.0,685535.4,924185.0,670361.8
SVXY,9105949.0,9870692.0,10076892.6,5304528.133333334,3700455.3333333335
IBET,411.0,412.3333333333333,564.2,1035.8461538461538,1035.8461538461538
BKSE,2171.0,2804.6666666666665,3385.8,2981.4666666666667,2259.2
LHC,283900.0,125270.33333333333,92885.4,38321.2,25238.266666666666
VII,501.0,31754.666666666668,58053.6,65538.0,44122.433333333334
VIRI,31372.0,21410.333333333332,35499.8,33209.73333333333,41100.066666666666
JPIN,75247.0,67053.66666666667,63304.4,57099.86666666667,51141.4
EUCRW,500.0,34319.333333333336,21209.4,13882.6,7838.433333333333
ATAX,66935.0,94344.33333333333,108076.0,133844.33333333334,141968.63333333333
OUSM,5419.0,5446.333333333333,6630.2,6343.0,9071.3
IP,4119916.0,4108966.0,4488995.0,3108763.4,3131399.3666666667
ALFIW,1569.0,2662.0,2517.2,3290.4,4442.633333333333
AKO.B,54998.0,21724.333333333332,18219.2,23653.066666666666,17531.066666666666
